Date,DBK.DE,UBSG.VX,NDA-SEK.ST,3988.HK,C,0939.HK,1288.HK,8306.T,8316.T,RBS.L,MS,1398.HK,BARC.L,GS,ACA.PA,UCG.MI,BNP.PA,GLE.PA,HSBA.L,SAN.MC,STT,8411.T,RY.TO,INGA.AS,BK,JPM,WFC,BAC,STAN.L,CSGN.VX
2010-08-11,45.72260426165919,13.454668893543943,9.205545735091091,0.3222593355652846,36.791740000000004,0.5510298738089107,0.28071452485191867,3.9122499616863506,23.138763060821503,7.191095547773887,23.460403,0.48419508112284315,3.728047680090045,134.209198,9.95522303710649,82.6215497643115,50.24628613997457,42.449515136725026,6.791063766258129,6.418820401505323,32.461104999999996,1.1819957092235374,36.06887266132111,7.677819592329527,21.320270999999998,30.737188,21.344389000000003,12.264722,20.19233569909955,31.657502500518977
2010-08-12,45.12734562436652,13.67744522766241,9.088116608921611,0.3181894010580921,36.98288,0.5483118153616435,0.2806169629410326,3.8158160007371333,22.55611239942767,7.234268171402741,23.185238000000002,0.47813405074208043,3.669292924726825,134.362045,9.701673017461479,81.81626829862849,49.98561128003798,41.8822216234941,6.810615996134241,6.3906328984001135,32.417637,1.1525347196319928,35.80279761904762,7.484945408824398,21.33749,30.769745,21.10091,12.143842999999999,20.099437423035553,31.621307868165363
2010-08-16,44.2312368677292,13.894155281893399,9.021428997613365,0.3203826015360667,36.98288,0.5572610670131608,0.28383707915760764,3.878091397869945,22.70610867462352,7.184654567074507,22.812424,0.48291157967863524,3.7871240573270333,132.86935400000002,9.754616153333675,80.39803464357095,48.98419387075283,42.06888868959155,6.765787276653001,6.222276174857787,32.25251,1.1542831321495672,35.6965662973895,7.453801311945882,21.260017,30.672085,20.841207999999998,12.264722,19.82787126451169,31.324796998268226
2010-08-17,45.34626609994848,14.068740238211594,9.307891538293456,0.3196614509612168,36.791740000000004,0.5548563965308696,0.28474419023599357,3.837169591247508,22.463060757485124,7.360615643450221,23.25625,0.48217579844043545,3.8749125917156078,133.615677,10.107194744976816,81.48013008758372,50.311803194229775,43.30260690365792,6.872243110619538,6.308938691396187,33.278061,1.1503993089502973,36.17843838084445,7.683679804224626,21.742029000000002,30.501194,20.565281,12.283319,20.415061268362596,32.073415356311266
2010-08-18,44.828352318017025,13.911235728676965,9.297796605548362,0.31819349689776794,36.887295,0.555056380815076,0.2873825399685915,3.9372093179492196,23.101328906804095,7.3221332147815374,23.309504,0.47814020544242203,3.8522307392328456,134.16423,10.060137306831916,80.96335656064386,49.574904219485234,42.48552749993572,6.77921289406773,6.303373531151166,33.382351,1.1696874140990774,36.534993381866315,7.629164845336968,21.612925,30.83485,20.597738,12.385603999999999,20.136987770446286,31.86924302024369
2010-08-19,43.503745068907214,14.019158353510896,9.030626591537088,0.3197149328837467,36.218365000000006,0.5532652089419698,0.28901712976666966,3.9975473261729633,23.18890048066881,7.238656198887798,23.069839,0.4814141388141722,3.783457825132015,132.23091100000002,9.704138275526411,78.94752420718274,48.14956965008453,40.864866284133406,6.590305621758026,6.157800092217839,32.165615,1.1796134776993465,35.854183742183736,7.3956631999590146,21.165344,30.167538,19.826742000000003,12.106647,19.72313943019144,31.575315254237285
2010-08-23,42.9748575399583,13.828949390185347,8.867010832951575,0.3171568955316029,35.836117,0.5445285931108995,0.29560659069276873,3.923014798076306,23.023737811674025,7.081757887559661,22.830182999999998,0.47272412728629126,3.7620552439099986,131.952179,9.521550319034683,78.44380693663528,47.471655821593274,39.92606860825068,6.594264024050084,6.109711289405521,31.661524,1.1824260483483404,35.63190871014616,7.2457792659043525,21.096479000000002,30.012913,19.664429000000002,11.96717,19.655090869646067,31.145279938538366
2010-08-24,42.280487127011796,13.603658040127943,8.603546713034174,0.31472319028819074,35.453860999999996,0.5427408340942118,0.2930162935147439,3.9301044818111093,23.09091359867289,6.796221239347194,22.306465,0.4726329393912116,3.62299227912281,129.443329,9.407597463301245,76.46208848126533,46.4534020566462,39.353865686348826,6.462570404845199,5.965150711235757,30.696814,1.1784940105669652,34.29834904102869,7.000789560120267,20.950165,29.467665000000004,19.1856,11.753306,19.216736796683566,30.947998449161577
2010-08-25,41.817172382351444,13.482169435538715,8.440317763290544,0.3131181606594057,35.167168,0.5393335219308961,0.29046073527331645,3.8314938437365695,22.50966294718395,6.651503806164129,22.279844,0.4700739388172361,3.5062068170565666,130.099747,9.294577275720581,74.51527784813332,45.273732333721696,38.70418925079783,6.504747261418493,5.843055063066713,30.775032,1.1454201300226756,34.72261933973839,6.920844941998886,20.795229,29.483940000000004,19.153139000000003,11.771899000000001,18.99017587263275,30.44945399786262
2010-08-26,42.16400889453622,13.757313549394768,8.600602604545823,0.3131060820367751,34.976051,0.5401541725601131,0.298048476276199,3.8751335703514855,22.76898871589656,6.805518911116974,21.862645999999998,0.46921499292786417,3.564244781400836,127.51898200000001,9.580095298602286,75.85630241423125,45.670447268106734,39.018803049555274,6.539302733071564,5.965891994917408,30.305714000000002,1.1587220833386043,33.5842894818932,7.090780177890724,20.812447,28.995659000000003,19.063862,11.59523,19.576360669222293,31.037291097227648
